1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodelAge,GarageAge
-0.8036450418532293,1.2419328052759186,0.15389519340718963,-0.6663144388772279,0.7794310595713416,1.153466647051312,-0.3405109098894645,0.35100032086652694,0.23323498600599404,0.5291939272086494,0.7359943387625092,-0.13327022431347535,-0.07889599097047116,1.2036185911557638,0.8452087808985793,-0.5171998069472914,0.6514792433257054,0.0025128746429474535,12.24769911637256,-1.050993788899985,-0.8786680880058652,-1.0175980835384038
0.4184785783529064,-0.8249200621102627,0.15389519340718963,2.0283086455871615,0.8882568659259541,0.6660602714496169,0.0022183470683185807,-0.060731012615303295,0.23323498600599404,-0.381965483549104,-0.7710908429952241,0.1134128858810546,0.572719096870146,-0.8068408258386879,-1.0729164749626994,2.179627757849301,-0.07183611428306244,0.3411144831911436,12.109016442313738,-0.15673371079690906,0.4295769652193654,0.10792706946619438
-0.5766767691786049,1.2461997798109161,0.15389519340718963,0.5260752713388577,0.6548028018522422,1.153466647051312,0.23037212939947482,0.6317262300586839,0.23323498600599404,0.6596311910588607,0.7359943387625092,0.4200491346062415,0.06254067616327132,1.1315243375799815,0.6751373224620149,-0.5171998069472914,0.6514792433257054,0.0653967113894059,12.317171167298682,-0.9847523016330904,-0.8302145675160418,-0.9342258499825076
-0.4394207355100354,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.384538895318318,0.6660602714496169,0.3480342559671154,0.7908042452675729,-0.9930004554418282,0.5414477247626573,0.7359943387625092,0.10331721412432927,-0.3295610749400697,-0.8068408258386879,0.5925582926186244,-0.5171998069472914,0.6514792433257054,-0.10581899953790543,11.849404844423074,1.8636316508433732,0.7202980881583055,-0.8091674996486633
0.1121269807335521,-0.8249200621102627,1.4161816112414418,1.37208923442846,0.7543995686821827,1.153466647051312,0.29571099938103146,1.6984846849888804,0.23323498600599404,1.2822945202909706,0.7359943387625092,0.8784313527562004,0.7260885975530055,1.423410638791638,0.9918482705072537,-0.5171998069472914,1.3747946009344731,0.2562366999455119,12.429220196836383,-0.951631557999643,-0.7333075265363951,-0.8925397332045595
-1.0323816175061022,1.1161838995862596,-2.3706776422613145,-0.6663144388772279,0.7915055176998225,1.153466647051312,-0.7952963221832784,0.03284429044874903,-0.9930004554418282,-0.15327142453560696,-0.7710908429952241,0.8586715017442426,0.7633030697605663,-0.8068408258386879,0.5230619862900139,-0.5171998069472914,-0.7951514718918303,-0.06086088818213023,11.870606902224587,-0.7197863525655124,-0.4910399240872783,-0.600736915758923
1.3455889708585924,-0.8249200621102627,0.15389519340718963,1.37208923442846,1.0006043382468603,1.153466647051312,0.06133298800427791,0.7627316543483571,0.23323498600599404,0.5009959421231589,0.7359943387625092,0.20850702997059253,0.3699880484415727,1.1837944250544912,0.814213325495542,-0.5171998069472914,1.3747946009344731,0.5938490492003943,12.634606283893019,-1.084114532533432,-0.9755751289855119,-1.0592842003163518
0.005859570478879222,1.2849544245664448,0.15389519340718963,0.5260752713388577,0.844927523607775,0.6660602714496169,-0.14485945521864269,0.05155935106155949,,1.1311481301731448,-0.7710908429952241,0.2648124119053174,0.10832277684475687,1.280332452234504,1.4010034233532471,0.38174271465157283,0.6514792433257054,0.22679424792710304,12.206077645517674,-0.0573714798965673,0.5749375266888355,0.23298541980003862
-0.2456735725858671,1.203040600727696,-1.1083912244270624,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.653526937683681,-0.023300891389682367,-0.9930004554418282,0.6394089856815816,-0.7710908429952241,-0.7569446421563429,-0.8374724480968141,-0.8068408258386879,-1.0729164749626994,-0.5171998069472914,0.6514792433257054,0.09521795485550365,11.774527900858468,1.3336997527082173,1.6893684979547725,1.9838023244738576
-0.08064272368978773,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,0.8418028908516411,1.153466647051312,-0.37748106873721,-1.2538161266819705,0.23323498600599404,-0.8573186453704569,-0.7710908429952241,-0.384571498242292,-0.8992569350756795,-0.8068408258386879,-0.3249147818831627,0.38174271465157283,-0.7951514718918303,0.1302371657775976,11.678448377988165,1.0687338036406393,1.6893684979547725,1.6503133902502731
-0.19070643976992047,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.8627174173278327,-0.3087524797537735,-0.400943601613064,-0.41631716425870213,-0.9930004554418282,-0.9621411308592118,-0.7710908429952241,0.4114373322793409,0.15345546409363658,-0.8068408258386879,-1.0729164749626994,-0.5171998069472914,-0.7951514718918303,0.1723336629619597,11.771443882099637,0.2075944691710107,0.9625656906074223,0.5664743540236232
0.21226477881385913,1.330811407002564,1.4161816112414418,-0.6663144388772279,0.8950181331818131,,-0.2517523989074381,1.2306081696686189,1.4594704274538164,1.4495189887221012,2.2430795205202427,0.5325412951942003,0.7633030697605663,1.3468068281586498,0.3636751267573925,-0.5171998069472914,2.0981099585432412,0.278799154590654,12.75130259456002,-1.1172352761668793,-1.0240286494753352,-1.1009703170943
-0.6041698033349632,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,0.7937783563059604,0.6660602714496169,-0.25784911051290305,-0.5660376491611858,,-1.3559153824561168,-0.7710908429952241,0.6948115735339796,0.10832277684475687,-0.8068408258386879,-1.0729164749626994,0.38174271465157283,-0.7951514718918303,0.057779490483681785,11.87757552297847,0.30695670007135245,1.1079262520768922,0.6915327043574675
0.9499139953159745,-0.8249200621102627,0.15389519340718963,1.37208923442846,-1.4141397865663,-1.283565230957164,0.896469729269817,1.7171997456016908,0.23323498600599404,0.12416299608776538,0.7359943387625092,0.3144491022683455,0.9778878113161138,1.3724419682738958,0.5659933720362824,-0.5171998069472914,0.6514792433257054,0.48835399648426275,12.540761149388421,-1.1503560198003266,-1.0724821699651585,-1.142656433872248
0.39594187406343206,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.7919613231847057,0.17865389584792168,0.32770969718639265,-0.5660376491611858,0.23323498600599404,-0.40342899071097243,-0.7710908429952241,0.36248930421281916,0.10832277684475687,1.233334203410812,1.4209723002744605,-0.5171998069472914,-0.07183611428306244,0.3348704631938017,11.964007453736912,0.37319818733824695,1.204833293056539,0.7749049379133636
-0.8110080570074709,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.5809131825093388,0.4820057451562002,-0.9930004554418282,-1.5529040051946095,-0.7710908429952241,-0.7569446421563429,-0.8374724480968141,-0.8068408258386879,1.1241823164361249,2.179627757849301,0.6514792433257054,-0.022287421989230862,11.790564777297387,1.3999412399751119,-0.7817610470262184,-0.5173646822030268
-0.30161650412361296,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,0.7126552809828082,0.6660602714496169,0.2203569325917177,0.03284429044874903,1.4594704274538164,-1.067769661544179,-0.7710908429952241,0.4185018382129485,0.10832277684475687,1.1713844797416864,-1.0729164749626994,1.280685236250437,-0.07183611428306244,0.1416049170532521,11.91170829631447,0.04199075100377445,0.7202980881583055,0.35804377013388283
0.5021917411385872,-0.8249200621102627,-1.1083912244270624,,-1.4141397865663,,-3.047600483023416,0.20127983596404322,-0.9930004554418282,-0.3022387388612262,-0.7710908429952241,0.33951441892573814,0.24184451178262087,-0.8068408258386879,-1.0729164749626994,-0.5171998069472914,-1.518466829500598,-5.894038092795351,11.407576060361786,0.14135298190411621,0.8656586496277756,0.48310212046772705
0.025706314768844437,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.7497809235625648,1.153466647051312,0.2709771455905103,0.4820057451562002,-0.9930004554418282,-0.7560339446752996,0.7359943387625092,0.8002694034744587,-0.03104845620022881,-0.8068408258386879,1.0811182370178571,-0.5171998069472914,-0.7951514718918303,0.23229298752260602,11.976665770490767,-1.084114532533432,-0.9271216084956885,-1.0592842003163518
0.6049758759327523,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.6669371959740497,-0.7961588553554687,0.33286306240098845,-0.8374060280469375,-0.9930004554418282,-0.20434918123361143,-0.7710908429952241,-0.34843473517856816,0.15345546409363658,-0.8068408258386879,-1.0729164749626994,0.38174271465157283,-0.7951514718918303,0.16305853711728666,11.842236406331555,0.4394396746051415,0.9625656906074223,0.8582771714692597
0.1476742536758032,1.350519679734461,1.4161816112414418,1.37208923442846,-1.4141397865663,-1.283565230957164,0.7591163943688116,1.7780236925933248,0.23323498600599404,1.5159052128734698,0.7359943387625092,0.8723205677566896,1.3061995278784415,1.454619753855105,1.2710636793695507,-0.5171998069472914,1.3747946009344731,0.2660854285018897,12.692506186542177,-1.1172352761668793,-1.0240286494753352,-1.1009703170943
0.008702483664379035,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.4370168385635884,-0.9029087401917743,-0.9930004554418282,-0.7722280538938489,0.7359943387625092,-0.3770303628406803,-0.49002202058493766,-0.8068408258386879,-1.0729164749626994,1.280685236250437,0.6514792433257054,-0.2551440492401998,11.845109950883979,1.3668204963416646,1.6893684979547725,2.025488441251806
1.5279877820562617,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,-1.4141397865663,,0.990008259331779,0.2854976087216903,0.23323498600599404,0.6747089278451178,0.7359943387625092,0.1418004563840213,0.3699880484415727,1.3401188189078914,1.2858191911596641,-0.5171998069472914,1.3747946009344731,0.6397203622374705,12.345838935721968,-1.0178730452665377,-0.8302145675160418,-0.9759119667604557
-0.13073566610992227,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.8374582745044361,1.153466647051312,-0.18618515705055622,0.46329068454338973,,-0.9050261634965998,-0.7710908429952241,-1.4737120387157325,-1.297501161256573,-0.8068408258386879,1.115882817619566,1.280685236250437,-0.7951514718918303,0.1723336629619597,11.774527900858468,-0.15673371079690906,0.4295769652193654,0.10792706946619438
-0.13073566610992227,-0.8249200621102627,0.15389519340718963,0.5260752713388577,0.33835064071211024,-0.3087524797537735,-0.17555322217913222,-0.9496963917238004,-0.9930004554418282,-0.9050261634965998,0.7359943387625092,-0.18051629364749994,0.10832277684475687,-0.8068408258386879,1.0235487083481127,2.179627757849301,-0.7951514718918303,0.18894916739327913,11.944714374881176,0.10823223827066895,-0.7817610470262184,0.441416003689779
1.1657897940464268,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.9218485634790284,1.9511380032618217,0.23323498600599404,0.3297587962815482,0.7359943387625092,0.8743596427114352,1.5752443182884108,1.6525870329242986,0.8061303464047819,-0.5171998069472914,1.3747946009344731,0.529422654488155,12.454107814022272,-1.183476763433774,-1.0724821699651585,-1.184342550650196
-0.6458643791590725,-0.8249200621102627,0.15389519340718963,0.5260752713388577,0.4111812987430125,,-0.2427345861590247,0.4820057451562002,-0.9930004554418282,-1.395624463931255,0.7359943387625092,-0.4427586420366654,-0.3295610749400697,-0.8068408258386879,0.5521189213309236,1.280685236250437,-0.7951514718918303,0.04622758999803625,11.811554895830454,0.6712848800392722,-0.7333075265363951,-1.1009703170943
1.3641264893259184,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.9615609358124088,1.153466647051312,0.291297451366155,1.399043715183913,,0.5186507045620726,0.7359943387625092,0.45883989934283337,1.211213336830809,1.2112678523491094,0.7544371666098134,-0.5171998069472914,1.3747946009344731,0.6031157230671027,12.631343648903034,-1.183476763433774,-1.1209356904549819,-1.226028667428144
1.1657897940464268,-0.8249200621102627,-1.1083912244270624,2.0283086455871615,0.9773633668748967,0.17865389584792168,-0.16771453850382415,-0.7204368992168722,0.23323498600599404,0.3297587962815482,-0.7710908429952241,1.1394280505178067,-1.0921524235795714,-0.8068408258386879,1.5096726179069055,0.38174271465157283,-0.7951514718918303,0.4824941193980001,12.242891437918386,0.47256041823858874,-0.587946965066925,0.8999632882472078
-2.3720432146980195,-0.8249200621102627,-2.3706776422613145,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.32770969718639265,-1.0900593463198789,-0.9930004554418282,-3.0396027192860053,-2.2781760247529577,-0.6935550975973989,-0.3295610749400697,-0.8068408258386879,-1.0729164749626994,0.38174271465157283,-1.518466829500598,-0.4320275723207759,11.134603622683905,1.4661827272420063,1.6893684979547725,2.4423496090312864
-1.6748900381677643,1.1668287660093433,0.15389519340718963,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.44707091648660724,-1.0432716947878526,-0.9930004554418282,-0.25403325120934583,-0.7710908429952241,-0.12186434731361323,-0.8992569350756795,-0.8068408258386879,0.7895300252283638,-1.4161423285461556,-1.518466829500598,-0.2388742913639662,10.596659732783579,1.698027932676137,1.6893684979547725,2.4423496090312864
0.33248082799327655,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.7907575584455732,-0.9450176265705977,-0.9930004554418282,-0.4638680238247276,0.7359943387625092,-0.11188253221584439,0.10832277684475687,-0.8068408258386879,0.8742657159394888,0.38174271465157283,-0.7951514718918303,0.317287943779046,11.914054519303125,0.17447372553756346,-1.0240286494753352,0.5247882372456751
0.34782843488200493,-0.8249200621102627,0.15389519340718963,1.37208923442846,-1.4141397865663,-1.283565230957164,0.7933852579716607,0.05155935106155949,0.23323498600599404,-0.4492512694784581,0.7359943387625092,0.3851943948868163,0.7633030697605663,-0.8068408258386879,0.5230619862900139,-0.5171998069472914,1.3747946009344731,0.3215401522250396,12.100161978566867,-1.183476763433774,-1.0724821699651585,-1.184342550650196
1.3567245621357649,-0.8249200621102627,1.4161816112414418,-0.6663144388772279,0.9016453723996743,-0.3087524797537735,0.15885615222084468,-0.12155495960693731,0.23323498600599404,0.5116012569047375,0.7359943387625092,0.2962133860150239,0.15345546409363658,-0.8068408258386879,0.6297589080607732,-0.5171998069472914,-0.7951514718918303,0.4304064276458579,12.016732516077072,0.40631893097169425,1.2532868135463624,0.8165910546913117
1.0880726761404527,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,0.9432405817205581,1.153466647051312,0.1971189913154443,0.3884304420921479,1.4594704274538164,0.2557425650106023,2.2430795205202427,-0.4126529551014203,-0.3295610749400697,1.2896904139094643,0.7262612926536587,-0.5171998069472914,2.0981099585432412,0.5266322449270632,12.533579815765737,-1.1172352761668793,-0.9755751289855119,-1.1009703170943
0.07617415753561914,1.375121372549438,1.4161816112414418,1.37208923442846,-1.4141397865663,-1.283565230957164,0.7396837426993456,1.020063737774501,,1.610363888141433,0.7359943387625092,0.7607633513240066,1.517391795392592,1.054122514216455,0.5521189213309236,-0.5171998069472914,1.3747946009344731,0.2346390303362718,12.6410997921206,-1.084114532533432,-0.9755751289855119,-1.0592842003163518
-0.022711514184894074,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.7299442501572969,0.9311671998636514,-0.9930004554418282,-0.8021461181840077,-0.7710908429952241,0.35165922783901105,1.6320637050108546,-0.8068408258386879,0.8671700119582132,-0.5171998069472914,-0.7951514718918303,0.2188783423139797,11.884495917930655,-0.7529070961989596,-0.4910399240872783,-0.684109149314819
0.5046205420699134,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.9601867732885859,-0.3087524797537735,-0.6505536200463331,0.11706206320639612,1.4594704274538164,-0.29992559735150615,-0.7710908429952241,-0.11459973888678901,0.3278443713721106,1.6584778306082089,-1.0729164749626994,0.38174271465157283,-0.7951514718918303,0.3649809783605596,11.938199736300925,0.5719226491389304,-0.24877232163816157,1.025021638581052
-0.13965885013424634,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.7910490899546985,1.153466647051312,0.07639126495270987,-1.0619867554006632,-0.9930004554418282,-0.9135244257869828,0.7359943387625092,-0.258010901555787,0.06254067616327132,-0.8068408258386879,0.7723147392476722,1.280685236250437,-0.7951514718918303,0.1864769097476098,11.599112335481124,0.6050433927723777,-1.0724821699651585,1.066707755359
0.13131763017883702,-0.8249200621102627,0.15389519340718963,,-1.4141397865663,,-3.047600483023416,-2.2129629830885067,,-0.6554518366811234,-2.2781760247529577,-0.7823818603701603,-0.07889599097047116,-0.8068408258386879,-1.0729164749626994,-0.5171998069472914,-1.518466829500598,-5.894038092795351,11.314486721293981,0.5388019055054832,1.447100895505656,-0.05881739764559793
0.5695004275456746,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.7482270868165962,-0.3087524797537735,0.24384634970665903,-0.15430631567935563,,-0.23813528991864022,-0.7710908429952241,-0.08625775266500327,0.7260885975530055,0.9531367603430578,1.2204275726224405,-0.5171998069472914,-0.07183611428306244,0.21169214200668546,11.982935344196433,0.2075944691710107,0.9625656906074223,0.5664743540236232
0.57899966323083,-0.8249200621102627,-1.1083912244270624,2.0283086455871615,0.884479048652795,0.17865389584792168,0.16308796400243755,-0.7719033159021009,,-0.2290884075288388,-0.7710908429952241,1.207400314115042,1.7154344423691847,-0.8068408258386879,1.0900561967683697,0.38174271465157283,-0.7951514718918303,0.3999235618489514,12.04355959836804,0.40631893097169425,1.2532868135463624,0.8165910546913117
-0.7023293890009868,-0.8249200621102627,-1.1083912244270624,1.37208923442846,0.7982781990834638,0.6660602714496169,-3.047600483023416,0.14513465412561183,0.23323498600599404,-1.4494006118351406,0.7359943387625092,0.026924414047215375,0.10832277684475687,-0.8068408258386879,-1.0729164749626994,1.280685236250437,-0.7951514718918303,-0.01394214069388076,11.87757552297847,-0.3885789162310398,0.09040232179060191,-0.18387574797944214
-0.5156806252610625,-0.8249200621102627,0.15389519340718963,1.37208923442846,0.47094977521894826,-0.7961588553554687,-0.28294913549918954,-0.7719033159021009,-0.9930004554418282,-1.2716400561732017,-0.7710908429952241,0.031131833098496098,0.10832277684475687,-0.8068408258386879,-1.0729164749626994,0.38174271465157283,-0.7951514718918303,0.08229630493644292,11.777218637129327,-0.1236129671634618,0.23576288326007197,0.0662409526882463
0.12584650197754266,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.32203846551429616,0.6660602714496169,0.26751476000035046,-0.8093334371277219,0.23323498600599404,-0.6606624299348506,-0.7710908429952241,-0.2524061425455398,0.15345546409363658,-0.8068408258386879,-1.0729164749626994,0.38174271465157283,-0.7951514718918303,0.2600378309317069,11.856522261533737,0.40631893097169425,1.2532868135463624,0.8165910546913117
1.4516195088972002,-0.8249200621102627,-1.1083912244270624,-0.6663144388772279,0.6335456476631195,1.153466647051312,0.819814159209262,0.4820057451562002,0.23323498600599404,0.6019773093779672,2.2430795205202427,-0.3235349391748784,-0.27782333171113816,1.4853094598240215,0.9807820433489242,-0.5171998069472914,2.0981099585432412,0.6273565418138821,12.675766851909591,-1.1172352761668793,-0.9755751289855119,-1.1009703170943
1.00010275169615,1.1494104374501228,-2.3706776422613145,-0.6663144388772279,0.9961825258976331,1.153466647051312,-0.6569389399690575,0.9218096695572461,0.23323498600599404,1.214660595021318,0.7359943387625092,0.6729213176472852,-1.0265459528354435,-0.8068408258386879,0.6858219213659578,-0.5171998069472914,0.6514792433257054,0.45258988109913323,12.387089184491993,-1.050993788899985,-0.8786680880058652,-1.0175980835384038
1.2741348214389232,-0.8249200621102627,0.15389519340718963,1.37208923442846,-0.3379625018799973,1.153466647051312,0.944108291192369,1.6516970334568541,,0.4329444369822508,0.7359943387625092,0.3934009703635006,0.7260885975530055,-0.8068408258386879,1.2464348931582692,-0.5171998069472914,1.3747946009344731,0.5781826287395976,12.428019481065613,-1.1503560198003266,-1.0240286494753352,-1.142656433872248
-1.2790291466313226,1.1880424769589648,-1.1083912244270624,-0.6663144388772279,-1.4141397865663,-1.283565230957164,0.514847181843707,-2.2129629830885067,,0.03863845739079006,-0.7710908429952241,-1.3703526408993114,-2.189366262876958,-0.8068408258386879,-1.0729164749626994,-0.5171998069472914,-1.518466829500598,-0.1291970603380625,11.635151947212842,1.698027932676137,-1.1209356904549819,-0.05881739764559793
-0.4591373945229677,-0.8249200621102627,0.15389519340718963,-0.6663144388772279,0.8053542996473878,0.17865389584792168,-0.20809896020965385,-0.4069596339522969,-0.9930004554418282,-1.217789412249676,-0.7710908429952241,-0.3024445381937001,-0.03104845620022881,-0.8068408258386879,-1.0729164749626994,1.280685236250437,-0.7951514718918303,0.09796217421830936,11.751950239425476,0.17447372553756346,0.9141121701175989,0.5247882372456751
